,path,flow,ID,node,IATA,name,lon,lat
2243,"(1, 13, 73)",1.18515e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
2244,"(1, 13, 74)",7.18044e-07,11423,361,DSM,Des Moines International Airport,-93.66310119628906,41.53400039672852
2245,"(1, 13, 75)",6.39639e-07,13931,143,ORF,Norfolk International Airport,-76.20120239257812,36.89459991455078
2246,"(1, 13, 76)",4.80969e-07,11884,183,GEG,Spokane International Airport,-117.53399658203124,47.61989974975586
2247,"(1, 13, 77)",3.86455e-07,10685,303,BMI,Central Illinois Regional Airport at Bloomington-Normal,-88.91590118,40.47710037
2248,"(1, 13, 78)",3.33756e-07,11193,420,CVG,Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
2249,"(1, 14, 1)",0.00770102,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
2250,"(1, 14, 2)",0.000684285,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
2251,"(1, 14, 3)",0.00039503,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
2252,"(1, 14, 4)",0.00035386699999999995,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
2253,"(1, 14, 5)",0.000343405,12892,529,LAX,Los Angeles International Airport,-118.40799709999999,33.94250107
2254,"(1, 14, 6)",0.000283106,13198,239,MCI,Kansas City International Airport,-94.713898,39.2976
2255,"(1, 14, 7)",0.00024076599999999998,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
2256,"(1, 14, 8)",0.000237335,12992,191,LIT,Bill & Hillary Clinton National Airport/Adams Field,-92.22429656979999,34.729400634799994
2257,"(1, 14, 9)",0.00022867299999999998,14771,292,SFO,San Francisco International Airport,-122.375,37.61899948120117
2258,"(1, 14, 10)",0.000205262,14747,440,SEA,Seattle Tacoma International Airport,-122.308998,47.449001
2259,"(1, 14, 11)",0.000182582,12953,274,LGA,La Guardia Airport,-73.87259674,40.77719879
2260,"(1, 14, 12)",0.000157582,12339,80,IND,Indianapolis International Airport,-86.294403,39.7173
2261,"(1, 14, 13)",0.000157329,10721,298,BOS,General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
2262,"(1, 14, 14)",0.000153203,12889,123,LAS,McCarran International Airport,-115.15200039999999,36.08010101
2263,"(1, 14, 15)",0.00015036299999999998,13204,75,MCO,Orlando International Airport,-81.30899810791016,28.429399490356445
2264,"(1, 14, 16)",0.000144085,11066,377,CMH,John Glenn Columbus International Airport,-82.891899,39.998001
2265,"(1, 14, 17)",0.000142473,14679,3,SAN,San Diego International Airport,-117.190002441,32.7336006165
2266,"(1, 14, 18)",0.000139694,13851,447,OKC,Will Rogers World Airport,-97.60070037841795,35.39310073852539
2267,"(1, 14, 19)",0.000135737,15370,556,TUL,Tulsa International Airport,-95.88809967041016,36.19839859008789
2268,"(1, 14, 20)",0.000133549,11278,172,DCA,Ronald Reagan Washington National Airport,-77.037697,38.8521
2269,"(1, 14, 21)",0.000131621,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
2270,"(1, 14, 22)",0.000129234,10693,141,BNA,Nashville International Airport,-86.6781997680664,36.1245002746582
2271,"(1, 14, 23)",0.00012558600000000001,11697,201,FLL,Fort Lauderdale Hollywood International Airport,-80.152702,26.072599
2272,"(1, 14, 24)",0.000123872,15304,390,TPA,Tampa International Airport,-82.533203125,27.975500106811523
2273,"(1, 14, 25)",0.000115062,13871,154,OMA,Eppley Airfield,-95.89409599999999,41.3032
2274,"(1, 14, 26)",0.00011195899999999999,11003,54,CID,The Eastern Iowa Airport,-91.71080017089844,41.88470077514648
2275,"(1, 14, 27)",0.00011042200000000001,11423,361,DSM,Des Moines International Airport,-93.66310119628906,41.53400039672852
2276,"(1, 14, 28)",0.00010670700000000001,11618,65,EWR,Newark Liberty International Airport,-74.168701171875,40.69250106811523
2277,"(1, 14, 29)",0.000106285,13342,530,MKE,General Mitchell International Airport,-87.89659881591797,42.94720077514648
2278,"(1, 14, 30)",0.00010254200000000001,14908,394,SNA,John Wayne Airport-Orange County Airport,-117.86799620000001,33.67570114
2279,"(1, 14, 31)",9.48494e-05,14893,241,SMF,Sacramento International Airport,-121.59100341796876,38.69540023803711
2280,"(1, 14, 32)",8.97001e-05,13303,458,MIA,Miami International Airport,-80.29060363769531,25.79319953918457
2281,"(1, 14, 33)",8.367790000000001e-05,11042,128,CLE,Cleveland Hopkins International Airport,-81.8498001099,41.411701202399996
2282,"(1, 14, 34)",7.72312e-05,13367,290,MLI,Quad City International Airport,-90.50749969482422,41.44850158691406
2283,"(1, 14, 35)",7.57101e-05,13495,312,MSY,Louis Armstrong New Orleans International Airport,-90.25800323486328,29.99340057373047
2284,"(1, 14, 36)",7.47758e-05,14635,187,RSW,Southwest Florida International Airport,-81.75520324707031,26.53619956970215
2285,"(1, 14, 37)",7.284010000000001e-05,14057,319,PDX,Portland International Airport,-122.59799960000001,45.58869934
2286,"(1, 14, 38)",7.25503e-05,14831,316,SJC,Norman Y. Mineta San Jose International Airport,-121.929001,37.362598
2287,"(1, 14, 39)",6.49353e-05,11775,445,FSD,Joe Foss Field Airport,-96.741897583,43.5820007324
2288,"(1, 14, 40)",6.08867e-05,14783,87,SGF,Springfield Branson National Airport,-93.38860321,37.24570084
2289,"(1, 14, 41)",6.06417e-05,12278,150,ICT,Wichita Eisenhower National Airport,-97.433098,37.649899
2290,"(1, 14, 42)",5.78685e-05,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
2291,"(1, 14, 43)",5.78258e-05,14107,163,PHX,Phoenix Sky Harbor International Airport,-112.01200103759766,33.43429946899414
2293,"(1, 14, 45)",5.58678e-05,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
2294,"(1, 14, 46)",5.53574e-05,14730,358,SDF,Louisville International Standiford Field,-85.736,38.1744
2295,"(1, 14, 47)",5.41973e-05,10685,303,BMI,Central Illinois Regional Airport at Bloomington-Normal,-88.91590118,40.47710037
2297,"(1, 14, 49)",4.9911300000000004e-05,13891,265,ONT,Ontario International Airport,-117.60099792480469,34.05599975585937
2298,"(1, 14, 50)",4.35254e-05,12451,474,JAX,Jacksonville International Airport,-81.68789672851562,30.49410057067871
2299,"(1, 14, 51)",4.34327e-05,14524,59,RIC,Richmond International Airport,-77.3197021484375,37.50519943237305
2300,"(1, 14, 52)",3.92544e-05,14696,38,SBN,South Bend Regional Airport,-86.31729888916016,41.70869827270508
2301,"(1, 14, 53)",3.81982e-05,14952,490,SPI,Abraham Lincoln Capital Airport,-89.67790222,39.84410095
2302,"(1, 14, 54)",3.78474e-05,10599,179,BHM,Birmingham-Shuttlesworth International Airport,-86.75350189,33.56290054
2303,"(1, 14, 55)",3.76556e-05,11612,63,EVV,Evansville Regional Airport,-87.53240203860001,38.0369987488
2305,"(1, 14, 57)",3.70847e-05,11067,376,CMI,University of Illinois Willard Airport,-88.27809906,40.03919983
2307,"(1, 14, 59)",3.57207e-05,12478,240,JFK,John F Kennedy International Airport,-73.77890015,40.63980103
2308,"(1, 14, 60)",3.4938e-05,13485,157,MSN,Dane County Regional Truax Field,-89.3375015258789,43.13990020751953
2309,"(1, 14, 61)",3.4703099999999996e-05,15412,216,TYS,McGhee Tyson Airport,-83.99400329999999,35.81100082
2310,"(1, 14, 62)",3.465e-05,14027,225,PBI,Palm Beach International Airport,-80.09559631347656,26.68320083618164
2311,"(1, 14, 63)",3.2959899999999996e-05,14570,285,RNO,Reno Tahoe International Airport,-119.76799774169922,39.49909973144531
2312,"(1, 14, 64)",3.21646e-05,10140,67,ABQ,Albuquerque International Sunport,-106.609001,35.040199
2313,"(1, 14, 65)",3.16328e-05,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
2314,"(1, 14, 66)",3.0664200000000004e-05,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
2315,"(1, 14, 67)",2.95729e-05,14986,13,SRQ,Sarasota Bradenton International Airport,-82.55439758300781,27.39539909362793
2316,"(1, 14, 68)",2.84091e-05,15919,125,XNA,Northwest Arkansas Regional Airport,-94.30680100000001,36.281898
2318,"(1, 14, 70)",2.3416500000000002e-05,11259,413,DAL,Dallas Love Field,-96.851799,32.847099
2320,"(1, 14, 72)",1.79601e-05,11540,7,ELP,El Paso International Airport,-106.37799840000002,31.80719948
2322,"(1, 14, 74)",1.60272e-05,14683,199,SAT,San Antonio International Airport,-98.46980285644531,29.533700942993164
2323,"(1, 14, 75)",1.40879e-05,13796,383,OAK,Metropolitan Oakland International Airport,-122.221001,37.721298
2324,"(1, 14, 76)",1.33875e-05,12511,477,JLN,Joplin Regional Airport,-94.49829864501952,37.151798248291016
2325,"(1, 14, 77)",1.28432e-05,11193,420,CVG,Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
2326,"(1, 14, 78)",1.2546600000000001e-05,12448,79,JAN,Jackson-Medgar Wiley Evers International Airport,-90.0758972168,32.3111991882
2327,"(1, 14, 79)",1.24006e-05,11267,14,DAY,James M Cox Dayton International Airport,-84.21939849853516,39.90240097045898
2328,"(1, 14, 80)",1.1966300000000001e-05,10268,396,ALO,Waterloo Regional Airport,-92.40029907226562,42.55709838867188
2329,"(1, 14, 81)",1.18251e-05,11823,5,FWA,Fort Wayne International Airport,-85.19509888,40.97850037
2330,"(1, 14, 82)",1.16216e-05,14492,107,RDU,Raleigh Durham International Airport,-78.7874984741211,35.877601623535156
2331,"(1, 14, 83)",8.764630000000001e-06,11986,11,GRR,Gerald R. Ford International Airport,-85.52279663,42.88079834
2332,"(1, 14, 84)",8.46663e-06,12945,113,LEX,Blue Grass Airport,-84.60590362548828,38.0364990234375
2333,"(1, 14, 85)",8.44416e-06,14006,546,PAH,Barkley Regional Airport,-88.7738037109375,37.06079864501953
2335,"(1, 14, 87)",8.059439999999999e-06,10994,501,CHS,Charleston Air Force Base-International Airport,-80.04049683,32.89860153
2336,"(1, 14, 88)",6.8919899999999996e-06,15138,192,TBN,Waynesville-St. Robert Regional Forney field,-92.14070129,37.74160004
2337,"(1, 14, 89)",6.87331e-06,14321,32,PWM,Portland International Jetport Airport,-70.30930328,43.64619827
2338,"(1, 14, 90)",5.9169399999999995e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
2339,"(1, 14, 91)",5.40653e-06,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
2340,"(1, 14, 92)",5.26013e-06,10792,72,BUF,Buffalo Niagara International Airport,-78.73220062,42.94049835
2341,"(1, 14, 93)",5.066869999999999e-06,15048,149,SUX,Sioux Gateway Col. Bud Day Field,-96.38439941,42.40259933
2342,"(1, 14, 94)",4.8028899999999995e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
2343,"(1, 14, 95)",4.6916900000000005e-06,12191,109,HOU,William P Hobby Airport,-95.27890015,29.64539909
2344,"(1, 14, 96)",4.6031300000000004e-06,10744,156,BRL,Southeast Iowa Regional Airport,-91.12550354003906,40.783199310302734
2345,"(1, 14, 97)",4.2112599999999996e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
2346,"(1, 14, 98)",3.98833e-06,13232,483,MDW,Chicago Midway International Airport,-87.752403,41.785999
2347,"(1, 14, 99)",3.69096e-06,15454,283,UIN,Quincy Regional Baldwin Field,-91.19460297,39.94269943
2348,"(1, 14, 100)",3.51518e-06,11481,393,ECP,Northwest Florida Beaches International Airport,-85.79541400000001,30.357105999999998
2350,"(1, 14, 102)",2.96185e-06,10423,471,AUS,Austin Bergstrom International Airport,-97.6698989868164,30.194499969482425
2350,"(1, 14, 102)",2.96185e-06,10423,471,AUS,Austin Robert Mueller Municipal,-97.6997852325,30.2987223546
2351,"(1, 14, 103)",2.8179200000000003e-06,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
2352,"(1, 14, 104)",2.7294799999999997e-06,13256,178,MFE,Mc Allen Miller International Airport,-98.23860168,26.17580032
2354,"(1, 14, 106)",2.3868200000000003e-06,14814,97,SHV,Shreveport Regional Airport,-93.8256,32.446602
2357,"(1, 14, 109)",1.9444999999999998e-06,11109,434,COS,City of Colorado Springs Municipal Airport,-104.70099599999999,38.805801
2358,"(1, 14, 110)",1.83834e-06,12884,124,LAN,Capital City Airport,-84.58740234375,42.77870178222656
2359,"(1, 14, 111)",1.7249799999999999e-06,10135,464,ABE,Lehigh Valley International Airport,-75.44080352783203,40.652099609375
2361,"(1, 14, 113)",1.6524599999999998e-06,13931,143,ORF,Norfolk International Airport,-76.20120239257812,36.89459991455078
2362,"(1, 14, 114)",1.59692e-06,12094,461,HDN,Yampa Valley Airport,-107.21800230000001,40.48120117
2363,"(1, 14, 115)",1.49226e-06,13983,478,OWB,Owensboro Daviess County Airport,-87.16680145,37.74010086
2364,"(1, 14, 116)",1.42895e-06,11778,442,FSM,Fort Smith Regional Airport,-94.36740112304688,35.33660125732422
2365,"(1, 14, 117)",1.38629e-06,13029,189,LNK,Lincoln Airport,-96.75920104980469,40.85100173950195
2366,"(1, 14, 118)",1.2836400000000001e-06,14262,424,PSP,Palm Springs International Airport,-116.50700378417969,33.829700469970696
2367,"(1, 14, 119)",1.24495e-06,10581,15,BGR,Bangor International Airport,-68.82810211181639,44.80739974975586
2368,"(1, 14, 120)",1.20758e-06,13476,126,MRY,Monterey Peninsula Airport,-121.84300231933594,36.58700180053711
2369,"(1, 14, 121)",1.1351799999999998e-06,11648,539,FCA,Glacier Park International Airport,-114.25599670410156,48.31050109863281
2370,"(1, 14, 122)",1.07929e-06,12375,147,IRK,Kirksville Regional Airport,-92.5448989868164,40.09349822998047
2371,"(1, 14, 123)",1.04306e-06,10408,228,ATW,Appleton International Airport,-88.51909637450001,44.258098602299995
2372,"(1, 14, 124)",9.97646e-07,10967,24,CGI,Cape Girardeau Regional Airport,-89.57080078125,37.22529983520508
2373,"(1, 14, 125)",8.932810000000001e-07,11111,293,COU,Columbia Regional Airport,-92.21959686279295,38.81809997558594
2374,"(1, 14, 126)",8.538490000000001e-07,12441,78,JAC,Jackson Hole Airport,-110.73799896240234,43.6072998046875
2376,"(1, 14, 128)",7.461060000000001e-07,14108,165,PIA,General Wayne A. Downing Peoria International Airport,-89.6932983398,40.664199829100006
2377,"(1, 14, 129)",7.223879999999999e-07,11503,502,EGE,Eagle County Regional Airport,-106.9179993,39.64260101
2378,"(1, 14, 130)",6.14467e-07,15624,181,VPS,Destin-Ft Walton Beach Airport,-86.525398,30.4832
2380,"(1, 14, 132)",5.62823e-07,10529,168,BDL,Bradley International Airport,-72.68319702149999,41.9388999939
2381,"(1, 14, 133)",5.47543e-07,15376,559,TUS,Tucson International Airport,-110.94100189208984,32.116100311279304
2382,"(1, 14, 134)",4.69077e-07,15295,301,TOL,Toledo Express Airport,-83.80780029,41.58679962
2383,"(1, 14, 135)",4.64393e-07,12012,43,GUC,Gunnison Crested Butte Regional Airport,-106.9329987,38.53390121
2384,"(1, 14, 136)",4.12793e-07,13486,160,MSO,Missoula International Airport,-114.0910034,46.91630173
2385,"(1, 14, 137)",3.95013e-07,14633,497,RST,Rochester International Airport,-92.5,43.90829849243164
2386,"(1, 14, 138)",3.8699399999999995e-07,14457,30,RAP,Rapid City Regional Airport,-103.05699920654295,44.0452995300293
2387,"(1, 14, 139)",3.70324e-07,11721,541,FNT,Bishop International Airport,-83.74359893798828,42.96540069580078
2389,"(1, 14, 141)",3.09595e-07,12003,203,GTF,Great Falls International Airport,-111.3710022,47.48199844
2390,"(1, 14, 142)",2.83795e-07,12280,127,IDA,Idaho Falls Regional Airport,-112.070999,43.514599
2391,"(1, 14, 143)",2.50338e-07,12124,64,HHH,Hilton Head Airport,-80.6975021362,32.2243995667
2392,"(1, 14, 144)",8.43625e-08,13230,485,MDT,Harrisburg International Airport,-76.7633972168,40.1935005188
2393,"(1, 14, 145)",0.0,13543,35,MWA,Williamson County Regional Airport,-89.01110077,37.75500107
2394,"(1, 15, 1)",0.00675869,11618,65,EWR,Newark Liberty International Airport,-74.168701171875,40.69250106811523
2395,"(1, 15, 2)",0.000610294,10721,298,BOS,General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
2396,"(1, 15, 3)",0.000538169,12892,529,LAX,Los Angeles International Airport,-118.40799709999999,33.94250107
2397,"(1, 15, 4)",0.000513135,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
2398,"(1, 15, 5)",0.000431895,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
2399,"(1, 15, 6)",0.000375293,14307,352,PVD,Theodore Francis Green State Airport,-71.42040252685547,41.73260116577149
2400,"(1, 15, 7)",0.000344311,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
2401,"(1, 15, 8)",0.000292086,14107,163,PHX,Phoenix Sky Harbor International Airport,-112.01200103759766,33.43429946899414
2402,"(1, 15, 9)",0.00028965,14771,292,SFO,San Francisco International Airport,-122.375,37.61899948120117
2403,"(1, 15, 10)",0.00024964700000000003,13296,371,MHT,Manchester-Boston Regional Airport,-71.435699,42.932598
2404,"(1, 15, 11)",0.00023102,11697,201,FLL,Fort Lauderdale Hollywood International Airport,-80.152702,26.072599
2405,"(1, 15, 12)",0.00021016,13204,75,MCO,Orlando International Airport,-81.30899810791016,28.429399490356445
2406,"(1, 15, 13)",0.000205881,13303,458,MIA,Miami International Airport,-80.29060363769531,25.79319953918457
2407,"(1, 15, 14)",0.000178035,15304,390,TPA,Tampa International Airport,-82.533203125,27.975500106811523
2408,"(1, 15, 15)",0.000170139,14492,107,RDU,Raleigh Durham International Airport,-78.7874984741211,35.877601623535156
2409,"(1, 15, 16)",0.00016765200000000001,14679,3,SAN,San Diego International Airport,-117.190002441,32.7336006165
2410,"(1, 15, 17)",0.000164462,10785,470,BTV,Burlington International Airport,-73.15329742429998,44.471900939899996
2411,"(1, 15, 18)",0.00014424299999999998,12889,123,LAS,McCarran International Airport,-115.15200039999999,36.08010101
2412,"(1, 15, 19)",0.000139486,14027,225,PBI,Palm Beach International Airport,-80.09559631347656,26.68320083618164
2413,"(1, 15, 20)",0.000122002,11042,128,CLE,Cleveland Hopkins International Airport,-81.8498001099,41.411701202399996
2414,"(1, 15, 21)",0.000114093,10792,72,BUF,Buffalo Niagara International Airport,-78.73220062,42.94049835
2415,"(1, 15, 22)",0.000113669,11278,172,DCA,Ronald Reagan Washington National Airport,-77.037697,38.8521
2417,"(1, 15, 24)",0.00011113,14321,32,PWM,Portland International Jetport Airport,-70.30930328,43.64619827
2418,"(1, 15, 25)",0.000103925,14635,187,RSW,Southwest Florida International Airport,-81.75520324707031,26.53619956970215
2419,"(1, 15, 26)",0.000103588,10257,499,ALB,Albany International Airport,-73.80169677734375,42.74829864501953
2420,"(1, 15, 27)",9.650290000000001e-05,12397,456,ITH,Ithaca Tompkins Regional Airport,-76.4583969116211,42.49100112915039
